ID,language,genre,lyrics
hiphop.00022,en,hiphop,"I'm at rockin', I'm shockin', I'm tickin', I'm talkin', I can't stop with the barge rush See, I got heart like John Starrs, hittin' mass bars Fast rhythm, lightin', I'll be rockin' the whole park From the M to the C to the A and it's a bust The rhymes that we bust on the top of Galussi And my miles is not butt, but fuck it, let me get down to the rhythm Yes, I get funky and I shootin' on my jizz, I'm like John, boom, the X-rated nigga Listen to the shit, cause I am the ill figure Nobody's gettin' any bigger than this Hit it together"
hiphop.00023,en,hiphop,"So I'll save this point, feel my desire To take a beat on, space and time Say, who is the man making diamonds at a corner man? Push your buttons, I can't hold control Bring on, control Bring on, control Do your best, up against the wall You never know yourself, that's what you do So you got to show your love for"
hiphop.00024,en,hiphop,"I'm dating women on TV with a helmet chuck on the ring Words are flowing out just like the Grand Canyon And I'm always out looking for a female companion I hang my ass around the door so I can drag it to the crib I take off my boxes, put my arms in Feeling and feeling, I make a little bit of a spin I bring it back to the place where I'm feeling Your body's on time and your mind is appealing Staring at the cracks of air up on the ceiling Such and such, you'll be amazed at how I'm doing I'm talking to the girl, telling her I'm all going She's talking to the kid, and we're the kids in the scene Telling her I be lying, the kid's a liar"
hiphop.00025,en,hiphop,"Well now, don't you tell me to smile You sneak around, I'll make it what you want But no one's beyond what you can tell Maybe it's because I'm so versatile Style, profile I said, and it always brings me back when I hear Ooh child, from the hundred never add to the now I rode the marathon to the very last mile Well if you battle me, I will revive People always say my style is wild You've got call, you've got cow Step to me, I'm a rapper, wow If you wanna battle me"
hiphop.00026,en,hiphop,"You and you and me So baby, baby, basically I'll send you a family Now and never give me all again Y'all three can't get with me, I just chow, chow Maybe I could let you meet Sammy and bow, wow Please girls, try to understand me now, now Like my little sisters, I'ma hold you down, down Got the whole world in your hands Three little women, got these young boys Tryna be they man Do your thing, shorty But if they get disrespectful Get on your cell phone Call Big Brother Esco, now let's"
hiphop.00027,en,hiphop,"Instead of God, we look to stars and signs Separated from the power like an unplugged appliance Dig this, another savior? Check the script, it's a myth, it's like a pig's fist It don't exist if you find a witness Don't forget this, the devil's in the blinding business The count of it, shine in business One, two, no gas, no grunts, no brew One, two, it's in my adult Sam, I use one, two The ax is at the root One, two, it's time to bear fruit One, two, understand, sin sick man, you need a doctor My knocker, I better call on Christ"
hiphop.00028,en,hiphop,"Immigrants from the dusty Tryna swing swords with my lord but you're too rusty Spiritually husky, I'm hungry So bring the meat on, we turn the heat on Where holy fires melt like sweet re-lawn You need to speed on, cause we put God in the docus Run for cover cause it's shadow of the locust Messenger, with chains, boots and baggy denim Praising my savior, striking enemies like snake venom Yo, I take frequent trips to the pharmacist Due to the fact I'm so sick I need paramedic, antibiotic administration Stop waiting in anticipation But what happens when the effects"
hiphop.00029,en,hiphop,"What would you do to get to me? What would you say to have your way? Would you give up or try again? If I hesitate to let you in, Now would you be yourself or play your role? Tell all the boys I'll keep it low. If I say no, would you turn away? Or play me off or would you stay? Pershing don't succeed. Dust yourself off and try again. You can dust it off and try again."
hiphop.00030,en,hiphop,Thank you. Thank you.
hiphop.00031,en,hiphop,"That I dream of A man that understands We are alone Oh, oh, oh Oh, oh, oh Oh, oh, oh Oh, oh, oh Oh, oh, oh Oh, oh, oh Oh, oh, oh Oh, oh, oh With a girl about the flaws It was all about the cost How much he's been on me Seek for a man who's got the means To be in you, time that rings Yes, but every fly girl cries"
hiphop.00032,en,hiphop,"so it just may be. Give me the chance to say that I get crazy due to the fact I let buddy amaze me. As a matter of fact, it crazes me in many ways. I decided that it was time for Monie Love to say that when it comes to the buddy, you know that I don't play. Cause the meat chasing buddy is the perfect way to spend the day."
hiphop.00033,en,hiphop,"Put it down for the father of rap And if you happen to get cracked Trick, shut your trap Come back, get back That's the part of success If you believe in the X You'll be relieving your stress It's the one and only D.R.E. Dr. Drain the Bop You know I'm mobbing with the D.O.D.O.G Straight off them killer streets of C.P. D.O.D.O.G"
hiphop.00034,en,hiphop,"I'm the captain of the mistletoe Grabbed tight, my legs like a fairy tale Parker was a great big way-o I knew a fat girl who wrote the scale You won't tell, I won't tell Cry and tell, I must exhale Took a little test, I passed and failed Breaks, no need to hit them Skins, you got them, I wanna get rid of Hey baby, your hips is getting big Now you're getting thin, you don't care about your wig Now who do you really gotta care about my sneakers? Run the way, God, because I hit it behind my speakers"
hiphop.00035,en,hiphop,"The rap game changed but one name Jules ain't the slain, anything on this plane Remains are found when the best kept secret get heated You went platinum with a ghostwriter So in the game you won, you cheated My slang banging, you need it Man enough to pull a gun, be man enough to squeeze it Damn, you don't believe it Anything to do with millions, I'ma beat with it Hats off to the hardcore, to the hardcore And my guess, y'all useless, just talking music Never mistake me for a fake MC You got the wrong identity I'm CT, get murdered in a second in first degree Come on, me, me, me, me"
hiphop.00036,en,hiphop,Brass Monkey THE END
hiphop.00037,en,hiphop,Cause nobody can do it like DJ Mixmaster Keep getting
hiphop.00038,en,hiphop,"This place is my house, I might as well erase my face with whiteout Cause y'all can't see me like Mesa's eyebrows Climbed out of a nice house, through the front window and heard this guy shout Hey, that's my car! Pulled a nine out during the rhyme bout While I'm ripping the shit, put a clip in the spit Five rounds, I'm early, you hold worse In a convertible, flipping vertical nose first Put the top off, landing upside down Get tied down in duct tape Fuck rape, I'd rather just hump a slut's leg"
hiphop.00039,en,hiphop,"I was just a little girl, skinny legs, a pressing curl My mother always thought I'd be a star The way before the record deal, streets that nurtured Lauryn Hill Made sure that I'd never go too far Every ghetto, every city, and suburban place I've been You know"
hiphop.00040,en,hiphop,"It could all be so simple, but you'd rather make it hard Loving you is like a battle"
hiphop.00041,en,hiphop,"All you bitches put your throbs together And all you niggas put your dicks together She blowin' like calm breeze Tall brown skin, her weave like palm trees I went coconuts, dip my duck in between your donut Don't worry if it ain't no slut, bitch Fathership touch ground like lion's soup"
hiphop.00042,en,hiphop,Peace. We flee.
hiphop.00043,en,hiphop,"I got the sculley to my face I got the sculley to my face Make room, make room, make room Make room, make room You can't stop the shinin' Yo, don't slip my drink You don't wanna go there, so trust me I know your girl is with you, but you don't wanna get in balance, trust me Yo, when you roll into the carnival, anything can happen What, what, say what, say what, anything can happen Make a love to your girlfriend, anything can happen What, what, say what, say what"
hiphop.00044,en,hiphop,"Hola, soy Celia Cruz y estoy aquí con Wyclef celebrando el carnaval. Azúcar! Guantanamera, Guajira, Guantanamera, Guantanamera, Guajira, Guantanamera, that was good, this is now. Welcome to the carnival."
hiphop.00045,en,hiphop,"I was just a little girl, skinny legs, a pressing curl My mother always thought I'd be a star The way before the record deal, streets that nurtured Lauryn Hill Made sure that I'd never go too far Every ghetto, every city, and suburban place I've been You know"
hiphop.00046,en,hiphop,"And full effect of all my hoes in check And before I get to butt the gym must be a wreck You see my aura's positive, I don't promote no junk See I'm far from a bully and I ain't a punk Extremity of rhythm, yeah that's what you heard So just clean out your ears and just check the word Check the vibe, check the vibe Check the vibe, check the vibe Check the vibe, check the vibe Check the vibe, check the vibe Check the vibe, check the vibe Check the vibe"
hiphop.00047,en,hiphop,"We'll give you air so I'll be sublime It's enjoyable to know you and the concubines Niggas, take off your coats Ladies act like gems Sit down, Indian styles You recite these hymns See, lyrically I'm Mario Andretti on the Momo Ludicrously speedy Or infectious with the slow-mo Heard me in the 80s JV's on the promo Am I never in the quest to get the paper on the caper? But now, let me take it to the queen side I'm taking it to Brooklyn's side All the residential questers who invade the air Hold up for a second, son Cause we almost there You could be a black"
hiphop.00048,en,hiphop,I'll see you next week. Thank you.
hiphop.00049,en,hiphop,"Fakin' gots to get to lose so I can bring home the bacon Brothers front, they say the drop can't flow But we've been known to do the impossible like Broadway jokes So sleep if you want, my crew will help you get your Z's true But here's the real scoop I'm all that and then some short doc and handsome But it's not inside your eye to show you where I come from I'm vexed, fuming, I've had it up to here My days of paying dues are over Acknowledge me is in there, yeah Head for the border, go get a taco I see records from the jump street Meet me from the get-go Sit back, relax and let yourself go Don't sweat what you heard"
hiphop.00050,en,hiphop,Look it out you got me mesmerized With your black hair and your fat ass thighs Street poetry is my everyday But yo I gotta stop when you trot my way If I was working at the club you would not pay Ayo my man Fife Diggie he got something to say I like em brown yellow Puerto Rican and Haitian Name is Fife Dorg from the Zulu Nation Told ya in the jam that we could get down Now let's knock the boots like the group H-Town You got VBD all on your bedroom wall But I'm above the rim and this is how I ball A gritty little something no need
hiphop.00051,en,hiphop,"is long and prolific, think of the stuff that I said if you can, figure it out, compute, understand, no problemo, I'll help you with your demo, if you go to the store for me, Lucien, I'm just kidding, you should know. Thank you."
hiphop.00052,en,hiphop,"Step into school in the morning I'm on time, although I'm still yawning Say hello to all my friends and my classmates As I can taste some of the breakfast that I last ate We walk around in our own little way"
hiphop.00053,en,hiphop,"Decisions, decisions How can I decide Which girlie I want to be my bride Or girlfriend It's like a dating game Do they want me for me Or for the money and fame Good question That I ask each time That I meet a lady And she knows I rhyme For a living So I'm giving You know"
hiphop.00054,en,hiphop,"I hope you get the gist on it, my record goes like this, so here we go. People, people, lend me an ear, so I can tell you about what I found right here. Something I do when times are rough, or daily life seems to get too tough. I take a second and I make this sound, something simple to calm me down. It may sound funny and it may sound dumb, but it's surprising the power of an Amphida. See, human beings will go through stress, and that prevents you from doing your best. Take a second to clear your head, and don't get mad, do that."
hiphop.00055,en,hiphop,"I want to get high, so high Well that's the funk, elastic, the blunt, I'd quest at the slam, I'd fight to"
hiphop.00056,en,hiphop,"It's the hot dogs, I'm pulling my gat out on all you thongs So bring it on when you wanna come fight this outlaw Kick it like Billy Ray Cyrus Chill, chill, I bust that grill Grab my gat and load up the steel And if you wanna get drastic, I pull out my plastic rock Automatic synthetic material, barioplots in order Headed down to the Mexican border Smokin' that smelly Northern Cali Gonna put a slug in Captain O'Malley Ho, ho, and the git comes"
hiphop.00057,en,hiphop,"On the corner I warn ya, gonna roll on ya Fool, hit ya with a golden rule Don't turn your back on the street When I hit that corner, feel the concrete If you push that guy like nothing Watch me turn to a psycho all of a sudden Blasting at these fools with a passion Look at the clock when it's time for some action Let's get home So I let's get home Let's get home Let's get home"
hiphop.00058,en,hiphop,"Little two, little three, little boot dogs Try to jack me, they got the boot though Taking no shit when push comes to shove Cause a nigga showed me no love Step back, boop, cause I'm a Latino What I bring, though, is the hardcore lingo Funkin', but you don't understand Now I gotta stand with the Glock in my hand No scope, and there's no hope Cause I'm dishing out my 4-5 slot And it ain't missin' Here it comes thisin' Here it comes I'm in at ya Now that's"
hiphop.00059,en,hiphop,down just for a second don't get me wrong it's not a new method inhale exhale just got a ounce in the mail i like a blunt or a big fat cone but my double barrel bomb is getting me stoned don't steal it there's water inside don't spill it it smells like shit on the carpet steal it goes down smooth when i get it clean it i'm the skunky funky smelly green shit sing my song puff all night long as i take hits from the bomb
hiphop.00060,en,hiphop,"And Jenna Punk, that's Jerry Holborn Shut up, don't you go home But you're not caught up inside the cyclone Before I go home, I get slapped in stone When I disconnect that fucking echo What the? And you get a kick to the jaw Yeah, then I rip out your eyelids So you can see the hectic erratic Killer coming when I drink on the static What do I ram? Come around here What do I ram? Come around here What do I ram? Come around here"
hiphop.00061,en,hiphop,"I'm picking nine while I'm about to get mine And take two homies, three combined Next thing you know, jump into six-four Get out, cock the hammer, then kick down the door A to the motherfucking K, homeboy A to the motherfucking K A to the motherfucking K, homeboy A to the motherfucking K A to the motherfucking K, homeboy A to the motherfucking K A to the motherfucking K, homeboy I ain't tell no motherfuckers"
hiphop.00062,en,hiphop,My time is two greater We from the east land of originators We also from the west the land of innovators Only difference of the two is the style of the rap Plus the musical track This beef shit is so whack Let me let y'all brothers know I ain't no west coast disser Another thing I'm not is a damn ass kisser So listen to my words as I set things straight I ain't got no beef so don't come in my face Yo keep it moving Yeah to the K-I-M Keep it moving Yeah yeah to the K-I-M I ain't got no time for shucking
hiphop.00063,en,hiphop,"Your name is out my mouth like an ancient chant Got me like a dog as I pause and pant Speaking of which, got a leash and a wish Just a rock you missed Make a militant move, beat my strategy End of the day you're not mad at me Not dealing with nobody, now that's what you told me I said ayo it's cool, we can just be friendly Cause yo, picture me messing it up Her mind non-corrupt with the ill-seed cups Shit, I'm on my J-O Come on, bullshit and huffing at the"
hiphop.00064,en,hiphop,"We ate so concisely, musically We all the herbs, so sit back and light me Inhale My style is kinda fat, reminiscent of a whale Young girls' desires full of females' dreams I'll be the abstract poetic representing blue queens Socially I'm not a name, black and white guy game If you came to the jam, well I'm glad you came See, nigga first was used back in the deep south Falling out between the dome of the white man's mouth It means that we will never grow You know the word, dummy Niggas in the community"
hiphop.00065,en,hiphop,"Swing tips? Yo, all the time, Fife. So play the Resurrector and give the dead some life. Okay, if knowledge is the key, then just show me the lock. Got the scrawny legs, but I move just like Lou Brock with speed. I'm agile, plus I'm worth your while. 100% intelligent black child. My opera presentation sizzles the retina. How far must you go to gain respect? Um, well, it's kind of simple. Just remain your own or you'll be crazy sad and alone. Industry rule number 4080. Wicked company people are shady. Peace, okay?"
hiphop.00066,en,hiphop,I hope you like rap songsonto popula You got to put me on onto popula you got to put me on onto popula I said you got to put me on ok anti-bubble orth aka orth I said you gotta put me on ok anti-bubble ok ok anti-bubble a vaig ai ok banton ban noh Thank you.
hiphop.00067,en,hiphop,"in the gym I never let a statue tell me how nice I am Coming with more hits than the Braves and the Yankees Living mad fat like a whole besides Bambi The wackest crews try to diss it makes me laugh When my track record's longer than a DC-20 aircraft So next time that you think you want something here Make something different, take that garbage to St. Elspeth Subtitles by the Amara.org community"
hiphop.00068,en,hiphop,"Can I kick it? Can I kick it? Can I kick it? Can I kick it? Can I kick it? Can I kick it? Well I'm born Can I kick it? To my tribe that flows in layers I'm a coin sayer, at times I'm a studio conveyor"
hiphop.00069,en,hiphop,"I love my young nation, groovy sensation No time for hibernation, only elation Don't ever try to test, no water little kid Yo Mr. Busta Rhymes, tell em what I did I heard you rushed and rushed and attacked Then they rebuked and you had to smack Causing rambunction throughout the sphere Raised the levels of the boom inside the air You know I did it, so don't violate or you'll get violated The hip hop sound is well agitated Won't ever waste no time on a played out ego So here's Busta Rhymes with the scenario Watch as I come"
hiphop.00070,en,hiphop,"You can't yank the plug if you do, the result will end up kind of broke I am not an invalid although I used to smoke the weed out Ali Shaheed Mohammed used to say I had to be out Steaming on the thopies with the crazy booming black buns Pushing on them real hard just so we can have the big fun When I left Marusi I was Boulevard status Battlin' at MC was when Tip was at his maddest It was one MC after one MC What in the world could they be wantin' see from little old me? Do I have the formula to save the world? Or was it just because I used to swipe the women and all the girls? I'm the type of brother with the cream"
hiphop.00071,en,hiphop,"the S-list, doing it, doing it with the whole frame, look what's in the mind and not in the brain, on this you can quote, we on a diffy note, quest for the future, stead of the fame, 191 brothers grabbing they thingies, forgot the name, oh, equivalent to Jimmy, hit a little bit, you think I have to quit, Ali Shahi Mohammed, with the singy singy, slamming with a slammy, front on a case, right or left, not Ali, plays the ace, do what you do, flam for a cool, Bonita Apple Bumble Smoothie."
hiphop.00072,en,hiphop,"and the extra P Stacey, Beatle, PJ, and my man LG They know the ashtrack is really so on ice The character is a man, never ever a mice Shorty, let me tell you about my only vice It has to do with lots of lovin' and it ain't nothin' nice Relax yourself girl, be set to him Relax yourself girl, be set to him Relax yourself girl, be set to him Relax yourself girl, be set to him Relax yourself girl, be set to him Relax yourself girl, be set to him Relax yourself girl, be set to him"
hiphop.00073,en,hiphop,"Produced and arranged by the four-man crew And oh, Scef and Slip, he gets props too Make sure you have a system with some fat house speakers So the new can rock from Boston, Massapequa Cause where I come from, quality is job one And everybody up on it, you know we get the job done So peace to that crew, and peace to this crew Bring on the tour, we'll see you at a theater near as you Ayo, but wait, back it up, easy back it up Please let the abstract embellish on the cut back And flow just like a cameo song If you dig this joint"
hiphop.00074,en,hiphop,"Lord have mercy, the heat got hotter, Ali starts to curse me, I feel bad but he makes me feel badder, chit chit chatter, cars start to scatter, breaking on out, we was northeast bound, chatting on down at the speed of sound, three days coming and three more going, we get back and there was no slack, 490 Madison, we're here shy, he said alright, see ya tomorrow, thinking about the past week, the last week, hands go in my pocket, I can't speak, hop in the car and"
hiphop.00075,en,hiphop,Boy trouble him follow me All I wanted to be was a illy MC Ever since me did small as a yoke dotting queen But did you mash up the down talla? How you mean? Until my best friend caught you in I'm head Right scene And ever since that day You know I hear me Things been a mess R.I.P goes to Rocky True thing God bless So nowadays I go see wifey just to cure me from stress Lay my head on her breast Sugar dumpling knows best Explaining all my problems to her getting things off my chest A little hook up squeeze up And no more on my vest Ayo son without my peeps I be truly asked out
hiphop.00076,en,hiphop,"I lift the pedal to the floor and it drop I live life in the fast lane I make the grill with hash Hustle hard for cash So I can spoil her that It's like she loves me, she loves me not Cause her friends pump her head full of bullshit a lot I gave her jewels that I caught her for jokes Chanel bags I bought from Boosters To the hood I introduced her, she feisty Every now and then she wanna fight me Beef is sin if I get knocked she ain't gon' write me Sick part is, all that bullshit excites me But that's what I need, I need My friends don't see"
hiphop.00077,en,hiphop,"To my people, who be regulating the dance floor Better step to your business and handle yours How we do it, making your people just wanna bounce And get busy because you know that we always will hit you off What you say, you're wondering why you're feeling the force And don't you worry cause you'll be ready to floss Mohe, cause I always will put you on And blow the spot to the very second I'm gone Now that you're tired, I hope your body be cooping Because we're keeping you moving, that's what we're doing And you know we're gonna We're gonna make your body whack We're gonna make your body scream again Make your body scream again"
hiphop.00078,en,hiphop,"I lift the pedal to the floor and it drop I live life in the fast lane I make the grill with hash Hustle hard for cash So I can spoil her that It's like she loves me, she loves me not Cause her friends pump her head full of bullshit a lot I gave her jewels that I caught her for jokes Chanel bags I bought from Boosters To the hood I introduced her, she feisty Every now and then she wanna fight me Beef is sin if I get knocked she ain't gon' write me Sick part is, all that bullshit excites me But that's what I need, I need My friends don't see"
hiphop.00079,en,hiphop,"He didn't just say what I think he did, did he? And Dr. Dre said, nothing, you idiot. It's Dr. Dre's dad. He's locked in my basement. Feminists women love Eminem. Chicka, chicka, chicka, Slim Shady. I'm sick of him. Look at him. Walking around, rapping as you know what. Flipping the you know who. Yeah, but he's so cute, though. Yeah, I probably got a couple of screws up in my head loose. But no worse than what's going on in your parents' bedrooms. But sometimes I want to get on TV and just let loose. But can't. But it's cool for Tom Green to hump a dead moon. My bum is on your lips. My bum is on your lips. And if I'm lucky, you might just give it a little kiss."
hiphop.00080,en,hiphop,"My instinct is to kill and sink in the backstreet boys. It doesn't matter because I got a scratchy voice. Yo, check it out. But if you ask me, I ain't going to be happy till I see every member of the backstreet boys getting their ass beat in the backseat of a taxi and dropped off on the real backstreet and somebody black sees five little rich white boys looking like faggots with the N-word painted on the back of their jacket. Ew. God damn it. Can't stop there. What's up? It's over. And this is just off Bacardi in Mountain Dew."
hiphop.00081,en,hiphop,Some individual concern Fighting an enemy The race that controls the past Controls the living present And therefore the future The future of the world is in doubt What?
hiphop.00082,en,hiphop,"Like we said before, single brothers go to trouble Hate to bust a bubble, cause we rumble From our lower level To condition your condition, we're gonna do a song That you've never heard before Make it all jump along To the education, brothers gonna work it out And stop chasing Come on You got it What it takes Where you want it Go through"
hiphop.00083,en,hiphop,I'll see you next time. I'll see you next time.
hiphop.00084,en,hiphop,Thank you.
hiphop.00085,en,hiphop,"I got so much trouble on my mind, refuse to lose Here's your ticket, hear the drummer get wicked The crew to you to push the back, the black attack So I sack and jab and slap the mac Now I'm ready to market Hear my favoritism rollo Never be a brother like Miko Solo Laser, Anastasia, Major Raise the blazer, bring it"
hiphop.00086,en,hiphop,But up here she's missing it She said she wanna learn a lot about life And that old black bullshit And at the age of 15 her brother gave her a baby She's 19 now and it drove her crazy That's why every time she turns around All the people in the neighborhood look and get mad and say I probably wanna I probably wanna
hiphop.00087,en,hiphop,Take this out. And this is how you do it.
hiphop.00088,en,hiphop,"It's not springing out About gang putting each other's head out So I'd rather kick some slang out Alright fellas, let's go hang out Hollywood or would they not Make us all as bad like I know they had But some things I'll never forget, yeah So step in, vest this shit For all the years we looked like crowns The joke is over, smell the smoke from all around Hey, how you doing? How you doing? Hey, how you doing? How you doing? Hey, how you doing? How you doing? Hey, how you doing? How you doing? How you doing?"
hiphop.00089,en,hiphop,"Like I said before, P.E. got a brand new funk. Turn it up. Boom the trunk. Yeah. Internationally known on the microphone. Making sure the brothers will never leave you alone. To my sisters. Sisters, yes, we missed you. Let's get it together. Make a nation. You can bet on it. Don't sleep in it. Cause the troops go deep in it. Turn it up. Turn me loose. Turn me loose."
hiphop.00090,en,hiphop,"Once again, Fessler said, turn it up Here we go, but this time the rhymes gonna ask who did the crime Then let's get down to the nitty gritty I wanna know, pick Wilson Parker, if they rocked it, backed it, shocked it Same kind of thing they threw at James And what they did to Red was a shame The bigger the black get, the bigger the feds want a piece of that Booty Intentional rape system like we ain't paid enough in this bitch That's why I dissed them, I learned we earned, got no concern To stick with birds"
hiphop.00091,en,hiphop,"I can't stand it. Get down. All right, come on now. All right."
hiphop.00092,en,hiphop,the rhythm run. Day to day America eats its young. It defeats our women. There is a gap so wide we all can swim in. Drowning. Get down and get it. Got it going on with it. Sister. Hey. Soul sister. It's going to be alright. It takes a man to take a stand. Understand. It takes a woman to make a stronger man. As we both get strong. They call me a crazy. It's the attic where I'm singing a song. Oh my God. My Lord I can't hold back. So I get exact on the track. It's an eye for eye. Two for two for.
hiphop.00093,en,hiphop,"I can't do nothing for you, man. Go leave my shell answer, man. I can't do nothing for you, man. You jumped out of the jelly into a jam. Making love to wrong instead of right. Trying to be cat burglar through the night. The cop told your girl her name was Cheryl. About a rooftop crime to steal a pearl. Uzi down, no bullets in the gun. The judge microwaved them, served them done. The lawyers tried to help them all they can, but they couldn't do nothing for you, man. I can't do nothing for you, man. I can't do nothing for you, man."
hiphop.00094,en,hiphop,"Got the flavor, yeah, yeah. Get low, not high, you can't deny. Homeboys and girls, you testify to P-E-F-U-N-N-K. We'll stay and make your body sway, cause we got that funky beat on the street, on your feet. Can you feel the heat in your mind all the time? You don't have to find the effect of a rhythm and a funky rhyme on your body, on your gear. Soul happy."
hiphop.00095,en,hiphop,We'll be right back. We'll be right back.
hiphop.00096,en,hiphop,"Now that's a dance of the beat If you don't I won't, if you still I will Take two jams and hold em That's what I told em, rock the other side The fuck alive, city was shocking But never tried, it's so high I'm away, I never stayed y'all I call playboy, to make another record to get played Made a jam to get you slammed Back to back, yeah the place where the suckers are based Whatever it takes to make it hardcore We gonna roll it raw That's what you're buying for, come on If you're rolling your ride, then DJ the size I'm playing on the radio The 8th side"
hiphop.00097,en,hiphop,"My time, yo, yo, to go pro to a 90-91 level While they're searching for my 90 to accelerate the race Look at my face and they hate But they don't want it to fade to take great Can I live my life while I'm treating every fellow like me Like I'm holding a knife for right time To smack who can say I don't give a damn Look at the flag above the flood without credit Well, I get close to the ending I said it, you read it, just remember who said it Public enemies, leader Three standards Three standards Three standards Everybody say hello Three standards"
hiphop.00098,en,hiphop,"Get down, come on and get down Uh, uh Get down, come on and get down Uh, uh Get down, come on and get down Uh, get down, come on and get down Uh, uh 1989 That number, another summer Sound of the funky drummer Music hitting your heart cause I know you got soul Brotherhood sister Hey, listen if you're missing y'all Swinging while I'm singing Giving what you're getting"
hiphop.00099,en,hiphop,"Stay with us. Just keep it together. Come on. Yeah. We've been down since day one, and no matter where I go, people want to see you next to me. They say, what's up with D? I used to jam all across the land, the Coliseum, even MSG. Went and raised hell with gazelles in the shells in the plush hotel. Hell after every show, we were just kids on the mic, living the life of MTV."
jazz.00000,en,jazz,© transcript Emily Beynon © transcript Emily Beynon
jazz.00001,en,jazz,¶¶ ¶¶ ¶¶
jazz.00002,en,jazz,Thank you.
jazz.00003,en,jazz,Thank you. Thank you.
jazz.00004,en,jazz,¶¶ ¶¶ ¶¶
jazz.00005,en,jazz,Thank you. Thank you.
jazz.00006,en,jazz,guitar solo solo
jazz.00007,en,jazz,I don't know. I don't know.
jazz.00008,en,jazz,Thank you. Thank you.
jazz.00009,en,jazz,Thank you.
jazz.00010,en,jazz,¶¶ ¶¶ ¶¶
jazz.00011,en,jazz,¦ ¦ ¦
jazz.00012,en,jazz,Thank you.
jazz.00013,en,jazz,Thank you. Thank you.
jazz.00014,en,jazz,¦ ¦ ¦
jazz.00015,en,jazz,Thank you.
jazz.00016,en,jazz,Thank you. Thank you.
jazz.00017,en,jazz,Thank you. Thank you.
jazz.00018,en,jazz,¶¶ ¶¶ ¶¶
jazz.00019,en,jazz,¶¶ ¶¶ ¶¶
jazz.00020,en,jazz,¦ ¦ ¦
jazz.00021,en,jazz,¶¶ ¶¶ ¶¶ ¶¶
jazz.00022,en,jazz,¦ ¦ ¦ ¦
jazz.00023,en,jazz,Thank you. Thank you.
jazz.00024,en,jazz,¶¶ ¶¶ ¶¶
jazz.00025,en,jazz,Thank you. Thank you.
jazz.00026,en,jazz,¶¶ ¶¶ ¶¶
jazz.00027,en,jazz,Thank you.
jazz.00028,en,jazz,Thank you.
jazz.00029,en,jazz,¶¶ ¶¶ ¶¶
jazz.00030,en,jazz,¶¶ ¶¶ ¶¶
jazz.00031,en,jazz,¶¶ ¶¶
jazz.00032,en,jazz,Thank you.
jazz.00033,en,jazz,¶¶ ¶¶ ¶¶
jazz.00034,en,jazz,¶¶ ¶¶ ¶¶
jazz.00035,en,jazz,¶¶ ¶¶
jazz.00036,en,jazz,© BF-WATCH TV 2021 © BF-WATCH TV 2021
jazz.00037,en,jazz,Thank you.
jazz.00038,en,jazz,¦ ¦ ¦ ¦ ¦ ¦ ¦
jazz.00039,en,jazz,© transcript Emily Beynon © transcript Emily Beynon
jazz.00040,en,jazz,A dollar ain't worth a cent He doesn't holler He'd live in a tent I've got a man crazy for me He's funny that way Though he loves to work And slave for me every day He'd be so much better
jazz.00041,en,jazz,© BF-WATCH TV 2021 © BF-WATCH TV 2021
jazz.00042,en,jazz,Thank you.
jazz.00043,en,jazz,¦ ¦ ¦
jazz.00044,en,jazz,Thank you.
jazz.00045,en,jazz,© BF-WATCH TV 2021 © BF-WATCH TV 2021
jazz.00046,en,jazz,© BF-WATCH TV 2021 © BF-WATCH TV 2021
jazz.00047,en,jazz,Thank you.
jazz.00048,en,jazz,¶¶ ¶¶ ¶¶
jazz.00049,en,jazz,This is a feeling no one can ever reprise. I never knew the charm of spring. Never met it face to face.
jazz.00050,en,jazz,Thank you. Thank you.
jazz.00051,en,jazz,¶¶ ¶¶ ¶¶
jazz.00052,en,jazz,Thank you. Thank you.
jazz.00053,en,jazz,¶¶ ¶¶ ¶¶
jazz.00055,en,jazz,¶¶ ¶¶
jazz.00056,en,jazz,Thank you. Thank you.
jazz.00057,en,jazz,¶¶ ¶¶ ¶¶
jazz.00058,en,jazz,© BF-WATCH TV 2021 © BF-WATCH TV 2021
jazz.00059,en,jazz,Thank you. Bye.
jazz.00060,en,jazz,¶¶ ¶¶ ¶¶
jazz.00061,en,jazz,Thank you. Thank you.
jazz.00062,en,jazz,¦ ¦ ¦ ¦ ¦ ¦ ¦
jazz.00063,en,jazz,Thank you. Thank you.
jazz.00064,en,jazz,Thank you. Thank you.
jazz.00065,en,jazz,© transcript Emily Beynon © transcript Emily Beynon
jazz.00066,en,jazz,© transcript Emily Beynon © transcript Emily Beynon
jazz.00067,en,jazz,"Save a dollar, ain't worth a cent. He doesn't holler, he'd live in a tent. I've got a man crazy for me. He's funny that way. Though he loves to work and slave for me every day. He'd be so much funnier than me."
jazz.00068,en,jazz,Thank you.
jazz.00069,en,jazz,¦ ¦ ¦
jazz.00070,en,jazz,Thank you.
jazz.00071,en,jazz,© BF-WATCH TV 2021 © BF-WATCH TV 2021
jazz.00072,en,jazz,© BF-WATCH TV 2021 © BF-WATCH TV 2021
jazz.00073,en,jazz,Thank you.
jazz.00074,en,jazz,Thank you. Thank you.
jazz.00075,en,jazz,Thank you.
jazz.00076,en,jazz,¶¶ ¶¶
jazz.00077,en,jazz,Thank you.
jazz.00078,en,jazz,Thank you.
jazz.00079,en,jazz,Thank you. Thank you.
